Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Import,2023,Americas,Argentina,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",821499
Import,2023,Americas,Argentina,Maschinen,219171
Import,2023,Americas,Argentina,Kraftwagen und Kraftwagenteile,3293
Import,2023,Americas,Argentina,Verschiedene (weitere) Güterkategorien,170584
Import,2023,Americas,Bahamas,Verschiedene (weitere) Güterkategorien,10485
Import,2023,Americas,Barbados,Getränke,77723
Import,2023,Americas,Barbados,Verschiedene (weitere) Güterkategorien,3181
Import,2023,Americas,Bermuda,Verschiedene (weitere) Güterkategorien,28653
Import,2023,Americas,Bolivia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,698742
Import,2023,Americas,Bolivia,Nahrungs- und Futtermittel,433960
Import,2023,Americas,Bolivia,Bekleidung,23141
Import,2023,Americas,Bolivia,Verschiedene (weitere) Güterkategorien,73377
Import,2023,Americas,Brazil,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,18375288
Import,2023,Americas,Brazil,Steine und Erden; sonstige Bergbauerzeugnisse,62983
Import,2023,Americas,Brazil,Nahrungs- und Futtermittel,9409558
Import,2023,Americas,Brazil,Getränke,94155
Import,2023,Americas,Brazil,Textilien,141654
Import,2023,Americas,Brazil,Bekleidung,168582
Import,2023,Americas,Brazil,Leder und Lederwaren,2818867
Import,2023,Americas,Brazil,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,1154643
Import,2023,Americas,Brazil,Chemische Erzeugnisse,3407757
Import,2023,Americas,Brazil,Pharmazeutische Erzeugnisse,2862142
Import,2023,Americas,Brazil,Gummi- und Kunststoffwaren,298466
Import,2023,Americas,Brazil,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",352154
Import,2023,Americas,Brazil,Metalle,178734123
Import,2023,Americas,Brazil,Metallerzeugnisse,462705
Import,2023,Americas,Brazil,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2262500
Import,2023,Americas,Brazil,Elektrische Ausrüstungen,4131506
Import,2023,Americas,Brazil,Maschinen,1236496
Import,2023,Americas,Brazil,Kraftwagen und Kraftwagenteile,243392
Import,2023,Americas,Brazil,Sonstige Fahrzeuge,1286516
Import,2023,Americas,Brazil,Möbel,245152
Import,2023,Americas,Brazil,"Waren, a.n.g.",1098859
Import,2023,Americas,Brazil,Dienstleistungen des Verlagswesens,9097
Import,2023,Americas,Brazil,Verschiedene (weitere) Güterkategorien,671316
Import,2023,Americas,Chile,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,693783
Import,2023,Americas,Chile,Nahrungs- und Futtermittel,2414101
Import,2023,Americas,Chile,Getränke,1502376
Import,2023,Americas,Chile,Bekleidung,23114
Import,2023,Americas,Chile,Chemische Erzeugnisse,171284
Import,2023,Americas,Chile,Gummi- und Kunststoffwaren,15310
Import,2023,Americas,Chile,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",223489
Import,2023,Americas,Chile,"Waren, a.n.g.",50480
Import,2023,Americas,Chile,Verschiedene (weitere) Güterkategorien,172033
Import,2023,Americas,Costa Rica,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5372360
Import,2023,Americas,Costa Rica,Nahrungs- und Futtermittel,929248
Import,2023,Americas,Costa Rica,Gummi- und Kunststoffwaren,531192
Import,2023,Americas,Costa Rica,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",488816
Import,2023,Americas,Costa Rica,Elektrische Ausrüstungen,335578
Import,2023,Americas,Costa Rica,"Waren, a.n.g.",740712
Import,2023,Americas,Costa Rica,Verschiedene (weitere) Güterkategorien,683738
Import,2023,Americas,Dominican Republic,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,29089385
Import,2023,Americas,Dominican Republic,Nahrungs- und Futtermittel,252186
Import,2023,Americas,Dominican Republic,Getränke,707097
Import,2023,Americas,Dominican Republic,Tabakerzeugnisse,195014
Import,2023,Americas,Dominican Republic,Bekleidung,30344
Import,2023,Americas,Dominican Republic,Leder und Lederwaren,155044
Import,2023,Americas,Dominican Republic,Gummi- und Kunststoffwaren,222293
Import,2023,Americas,Dominican Republic,Elektrische Ausrüstungen,121088
Import,2023,Americas,Dominican Republic,"Waren, a.n.g.",249903
Import,2023,Americas,Dominican Republic,Verschiedene (weitere) Güterkategorien,154279
Import,2023,Americas,Ecuador,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,32409046
Import,2023,Americas,Ecuador,Nahrungs- und Futtermittel,1496748
Import,2023,Americas,Ecuador,Bekleidung,643866
Import,2023,Americas,Ecuador,Gummi- und Kunststoffwaren,3390
Import,2023,Americas,Ecuador,Elektrische Ausrüstungen,7543
Import,2023,Americas,Ecuador,Verschiedene (weitere) Güterkategorien,263290
Import,2023,Americas,El Salvador,Bekleidung,576175
Import,2023,Americas,El Salvador,Leder und Lederwaren,4857
Import,2023,Americas,El Salvador,Elektrische Ausrüstungen,1159430
Import,2023,Americas,El Salvador,Verschiedene (weitere) Güterkategorien,215365
Import,2023,Americas,Grenada,Verschiedene (weitere) Güterkategorien,24849
Import,2023,Americas,Greenland,Verschiedene (weitere) Güterkategorien,505660
Import,2023,Americas,Guadeloupe,Verschiedene (weitere) Güterkategorien,256181
Import,2023,Americas,Guatemala,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2457110
Import,2023,Americas,Guatemala,Nahrungs- und Futtermittel,38733
Import,2023,Americas,Guatemala,Getränke,27733
Import,2023,Americas,Guatemala,Bekleidung,346843
Import,2023,Americas,Guatemala,Verschiedene (weitere) Güterkategorien,166422
Import,2023,Americas,Guyana,Verschiedene (weitere) Güterkategorien,110563
Import,2023,Americas,Haiti,Bekleidung,37001
Import,2023,Americas,Haiti,Verschiedene (weitere) Güterkategorien,1299410
Import,2023,Americas,Honduras,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5381534
Import,2023,Americas,Honduras,Nahrungs- und Futtermittel,403392
Import,2023,Americas,Honduras,Bekleidung,592407
Import,2023,Americas,Honduras,Verschiedene (weitere) Güterkategorien,185313
Import,2023,Americas,Jamaica,Getränke,20039
Import,2023,Americas,Jamaica,Verschiedene (weitere) Güterkategorien,161000
Import,2023,Americas,NA,Verschiedene (weitere) Güterkategorien,17134
Import,2023,Americas,United States,Verschiedene (weitere) Güterkategorien,79360
Import,2023,Americas,Canada,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5289105
Import,2023,Americas,Canada,Steine und Erden; sonstige Bergbauerzeugnisse,45672
Import,2023,Americas,Canada,Nahrungs- und Futtermittel,2894984
Import,2023,Americas,Canada,Getränke,51883
Import,2023,Americas,Canada,Textilien,88526
Import,2023,Americas,Canada,Bekleidung,1010926
Import,2023,Americas,Canada,Leder und Lederwaren,82323
Import,2023,Americas,Canada,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,319402
Import,2023,Americas,Canada,"Papier, Pappe und Waren daraus",35445
Import,2023,Americas,Canada,Kokereierzeugnisse und Mineralölerzeugnisse,255662
Import,2023,Americas,Canada,Chemische Erzeugnisse,12599203
Import,2023,Americas,Canada,Pharmazeutische Erzeugnisse,54603614
Import,2023,Americas,Canada,Gummi- und Kunststoffwaren,1519492
Import,2023,Americas,Canada,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",149502
Import,2023,Americas,Canada,Metallerzeugnisse,710566
Import,2023,Americas,Canada,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",12642222
Import,2023,Americas,Canada,Elektrische Ausrüstungen,2054394
Import,2023,Americas,Canada,Maschinen,6695435
Import,2023,Americas,Canada,Kraftwagen und Kraftwagenteile,7344318
Import,2023,Americas,Canada,Sonstige Fahrzeuge,11355869
Import,2023,Americas,Canada,Möbel,43589
Import,2023,Americas,Canada,"Waren, a.n.g.",10579031
Import,2023,Americas,Canada,Dienstleistungen des Verlagswesens,315917
Import,2023,Americas,Canada,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",58201
Import,2023,Americas,Canada,Verschiedene (weitere) Güterkategorien,406286
Import,2023,Americas,Colombia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,11413646
Import,2023,Americas,Colombia,Nahrungs- und Futtermittel,529096
Import,2023,Americas,Colombia,Getränke,152661
Import,2023,Americas,Colombia,Textilien,14626
Import,2023,Americas,Colombia,Bekleidung,155874
Import,2023,Americas,Colombia,Leder und Lederwaren,47040
Import,2023,Americas,Colombia,Chemische Erzeugnisse,53843
Import,2023,Americas,Colombia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",90514
Import,2023,Americas,Colombia,Maschinen,2687
Import,2023,Americas,Colombia,"Waren, a.n.g.",85721
Import,2023,Americas,Colombia,Verschiedene (weitere) Güterkategorien,513846
Import,2023,Americas,Cuba,Getränke,1706968
Import,2023,Americas,Cuba,Verschiedene (weitere) Güterkategorien,321902
Import,2023,Americas,Mexico,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2168543
Import,2023,Americas,Mexico,Nahrungs- und Futtermittel,2368040
Import,2023,Americas,Mexico,Getränke,1420043
Import,2023,Americas,Mexico,Textilien,301325
Import,2023,Americas,Mexico,Bekleidung,1412767
Import,2023,Americas,Mexico,Leder und Lederwaren,80687
Import,2023,Americas,Mexico,"Papier, Pappe und Waren daraus",7789
Import,2023,Americas,Mexico,Chemische Erzeugnisse,2314672
Import,2023,Americas,Mexico,Gummi- und Kunststoffwaren,3103935
Import,2023,Americas,Mexico,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",382296
Import,2023,Americas,Mexico,Metalle,551956146
Import,2023,Americas,Mexico,Metallerzeugnisse,1289869
Import,2023,Americas,Mexico,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",62111324
Import,2023,Americas,Mexico,Elektrische Ausrüstungen,11366244
Import,2023,Americas,Mexico,Maschinen,3435662
Import,2023,Americas,Mexico,Kraftwagen und Kraftwagenteile,123816603
Import,2023,Americas,Mexico,Sonstige Fahrzeuge,2277755
Import,2023,Americas,Mexico,Möbel,360025
Import,2023,Americas,Mexico,"Waren, a.n.g.",9685849
Import,2023,Americas,Mexico,Dienstleistungen des Verlagswesens,87397
Import,2023,Americas,Mexico,Verschiedene (weitere) Güterkategorien,1641669
Import,2023,Americas,Nicaragua,Bekleidung,534321
Import,2023,Americas,Nicaragua,Verschiedene (weitere) Güterkategorien,1894294
Import,2023,Americas,Panama,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1828362
Import,2023,Americas,Panama,Bekleidung,40894
Import,2023,Americas,Panama,Verschiedene (weitere) Güterkategorien,115839
Import,2023,Americas,Paraguay,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,155800
Import,2023,Americas,Paraguay,Nahrungs- und Futtermittel,1930896
Import,2023,Americas,Paraguay,Verschiedene (weitere) Güterkategorien,494058
Import,2023,Americas,Peru,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,14401017
Import,2023,Americas,Peru,Nahrungs- und Futtermittel,2873951
Import,2023,Americas,Peru,Getränke,134259
Import,2023,Americas,Peru,Textilien,115767
Import,2023,Americas,Peru,Bekleidung,1444296
Import,2023,Americas,Peru,Leder und Lederwaren,9777
Import,2023,Americas,Peru,Chemische Erzeugnisse,20537
Import,2023,Americas,Peru,"Waren, a.n.g.",25798
Import,2023,Americas,Peru,Verschiedene (weitere) Güterkategorien,243580
Import,2023,Americas,St. Kitts & Nevis,Verschiedene (weitere) Güterkategorien,169842
Import,2023,Americas,Suriname,Bekleidung,13387
Import,2023,Americas,Suriname,Verschiedene (weitere) Güterkategorien,17429
Import,2023,Americas,Trinidad & Tobago,Getränke,20654
Import,2023,Americas,Trinidad & Tobago,Verschiedene (weitere) Güterkategorien,57087
Import,2023,Americas,Uruguay,Verschiedene (weitere) Güterkategorien,1962341
Import,2023,Americas,Venezuela,Getränke,9101
Import,2023,Americas,Venezuela,Verschiedene (weitere) Güterkategorien,301353
Import,2023,Americas,NA,Verschiedene (weitere) Güterkategorien,364021
Import,2023,Asia,Afghanistan,Verschiedene (weitere) Güterkategorien,205727
Import,2023,Asia,Armenia,Bekleidung,878387
Import,2023,Asia,Armenia,Verschiedene (weitere) Güterkategorien,138277
Import,2023,Asia,Azerbaijan,Nahrungs- und Futtermittel,2002814
Import,2023,Asia,Azerbaijan,Verschiedene (weitere) Güterkategorien,228615
Import,2023,Asia,Bahrain,Bekleidung,10971
Import,2023,Asia,Bahrain,Gummi- und Kunststoffwaren,23927
Import,2023,Asia,Bahrain,Verschiedene (weitere) Güterkategorien,1365245
Import,2023,Asia,Bangladesh,Nahrungs- und Futtermittel,485030
Import,2023,Asia,Bangladesh,Textilien,3066853
Import,2023,Asia,Bangladesh,Bekleidung,209494741
Import,2023,Asia,Bangladesh,Leder und Lederwaren,3159370
Import,2023,Asia,Bangladesh,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,147873
Import,2023,Asia,Bangladesh,"Papier, Pappe und Waren daraus",2226
Import,2023,Asia,Bangladesh,Chemische Erzeugnisse,500652
Import,2023,Asia,Bangladesh,Gummi- und Kunststoffwaren,86251
Import,2023,Asia,Bangladesh,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",18896
Import,2023,Asia,Bangladesh,Metallerzeugnisse,483654
Import,2023,Asia,Bangladesh,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",64771
Import,2023,Asia,Bangladesh,Elektrische Ausrüstungen,24493
Import,2023,Asia,Bangladesh,Maschinen,1117707
Import,2023,Asia,Bangladesh,Sonstige Fahrzeuge,190936
Import,2023,Asia,Bangladesh,Möbel,28112
Import,2023,Asia,Bangladesh,"Waren, a.n.g.",628376
Import,2023,Asia,Bangladesh,Dienstleistungen des Verlagswesens,13550
Import,2023,Asia,Bangladesh,Verschiedene (weitere) Güterkategorien,59910
Import,2023,Asia,Brunei,Verschiedene (weitere) Güterkategorien,28350
Import,2023,Asia,China,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2288717
Import,2023,Asia,China,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,140038
Import,2023,Asia,China,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,340367
Import,2023,Asia,China,Steine und Erden; sonstige Bergbauerzeugnisse,248797
Import,2023,Asia,China,Nahrungs- und Futtermittel,49352725
Import,2023,Asia,China,Getränke,530780
Import,2023,Asia,China,Textilien,51490496
Import,2023,Asia,China,Bekleidung,535061919
Import,2023,Asia,China,Leder und Lederwaren,130405786
Import,2023,Asia,China,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,13555054
Import,2023,Asia,China,"Papier, Pappe und Waren daraus",24477459
Import,2023,Asia,China,Kokereierzeugnisse und Mineralölerzeugnisse,1351239
Import,2023,Asia,China,Chemische Erzeugnisse,98413731
Import,2023,Asia,China,Pharmazeutische Erzeugnisse,15871343
Import,2023,Asia,China,Gummi- und Kunststoffwaren,107010514
Import,2023,Asia,China,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",38037813
Import,2023,Asia,China,Metalle,51211970
Import,2023,Asia,China,Metallerzeugnisse,144618941
Import,2023,Asia,China,Elektrische Ausrüstungen,524653104
Import,2023,Asia,China,Maschinen,205353171
Import,2023,Asia,China,Kraftwagen und Kraftwagenteile,280918051
Import,2023,Asia,China,Sonstige Fahrzeuge,46187485
Import,2023,Asia,China,Möbel,49350988
Import,2023,Asia,China,"Waren, a.n.g.",231193155
Import,2023,Asia,China,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",35531
Import,2023,Asia,China,Dienstleistungen des Verlagswesens,6330329
Import,2023,Asia,China,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",934757
Import,2023,Asia,China,"Kreative, künstlerische und unterhaltende Dienstleistungen",286609
Import,2023,Asia,China,Verschiedene (weitere) Güterkategorien,1250293
Import,2023,Asia,Georgia,Bekleidung,258719
Import,2023,Asia,Georgia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",13865
Import,2023,Asia,Georgia,"Waren, a.n.g.",131157
Import,2023,Asia,Georgia,Verschiedene (weitere) Güterkategorien,4343308
Import,2023,Asia,Hong Kong SAR China,Nahrungs- und Futtermittel,197803
Import,2023,Asia,Hong Kong SAR China,Textilien,36278
Import,2023,Asia,Hong Kong SAR China,Bekleidung,5168738
Import,2023,Asia,Hong Kong SAR China,Leder und Lederwaren,830848
Import,2023,Asia,Hong Kong SAR China,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,33348
Import,2023,Asia,Hong Kong SAR China,"Papier, Pappe und Waren daraus",51972
Import,2023,Asia,Hong Kong SAR China,Chemische Erzeugnisse,522992
Import,2023,Asia,Hong Kong SAR China,Gummi- und Kunststoffwaren,484457
Import,2023,Asia,Hong Kong SAR China,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",19502
Import,2023,Asia,Hong Kong SAR China,Metalle,723062190
Import,2023,Asia,Hong Kong SAR China,Metallerzeugnisse,417841
Import,2023,Asia,Hong Kong SAR China,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",27723236
Import,2023,Asia,Hong Kong SAR China,Elektrische Ausrüstungen,6325621
Import,2023,Asia,Hong Kong SAR China,Maschinen,695714
Import,2023,Asia,Hong Kong SAR China,Kraftwagen und Kraftwagenteile,121682
Import,2023,Asia,Hong Kong SAR China,Sonstige Fahrzeuge,183588
Import,2023,Asia,Hong Kong SAR China,Möbel,102842
Import,2023,Asia,Hong Kong SAR China,"Waren, a.n.g.",13289336
Import,2023,Asia,Hong Kong SAR China,Dienstleistungen des Verlagswesens,152508
Import,2023,Asia,Hong Kong SAR China,Verschiedene (weitere) Güterkategorien,21077700
Import,2023,Asia,India,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5441887
Import,2023,Asia,India,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,101616
Import,2023,Asia,India,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,442316
Import,2023,Asia,India,Steine und Erden; sonstige Bergbauerzeugnisse,215482
Import,2023,Asia,India,Nahrungs- und Futtermittel,10827143
Import,2023,Asia,India,Getränke,19972
Import,2023,Asia,India,Textilien,15944608
Import,2023,Asia,India,Bekleidung,110897285
Import,2023,Asia,India,Leder und Lederwaren,16684522
Import,2023,Asia,India,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,488905
Import,2023,Asia,India,"Papier, Pappe und Waren daraus",1022121
Import,2023,Asia,India,Chemische Erzeugnisse,28692976
Import,2023,Asia,India,Pharmazeutische Erzeugnisse,4685189
Import,2023,Asia,India,Gummi- und Kunststoffwaren,3600209
Import,2023,Asia,India,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1298965
Import,2023,Asia,India,Metalle,191638487
Import,2023,Asia,India,Metallerzeugnisse,8280593
Import,2023,Asia,India,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",91908104
Import,2023,Asia,India,Elektrische Ausrüstungen,11255904
Import,2023,Asia,India,Maschinen,11721902
Import,2023,Asia,India,Kraftwagen und Kraftwagenteile,2153392
Import,2023,Asia,India,Sonstige Fahrzeuge,1107478
Import,2023,Asia,India,Möbel,2841423
Import,2023,Asia,India,"Waren, a.n.g.",17917116
Import,2023,Asia,India,Dienstleistungen des Verlagswesens,78351
Import,2023,Asia,India,Verschiedene (weitere) Güterkategorien,446910
Import,2023,Asia,Indonesia,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,487127
Import,2023,Asia,Indonesia,Nahrungs- und Futtermittel,6751003
Import,2023,Asia,Indonesia,Textilien,453516
Import,2023,Asia,Indonesia,Bekleidung,16720285
Import,2023,Asia,Indonesia,Leder und Lederwaren,14237998
Import,2023,Asia,Indonesia,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,432902
Import,2023,Asia,Indonesia,"Papier, Pappe und Waren daraus",43758
Import,2023,Asia,Indonesia,Chemische Erzeugnisse,5212479
Import,2023,Asia,Indonesia,Gummi- und Kunststoffwaren,2917686
Import,2023,Asia,Indonesia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",357912
Import,2023,Asia,Indonesia,Metalle,584500
Import,2023,Asia,Indonesia,Metallerzeugnisse,506506
Import,2023,Asia,Indonesia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1938016
Import,2023,Asia,Indonesia,Elektrische Ausrüstungen,10881666
Import,2023,Asia,Indonesia,Maschinen,1247249
Import,2023,Asia,Indonesia,Kraftwagen und Kraftwagenteile,440964
Import,2023,Asia,Indonesia,Sonstige Fahrzeuge,192426
Import,2023,Asia,Indonesia,Möbel,3852749
Import,2023,Asia,Indonesia,"Waren, a.n.g.",6335424
Import,2023,Asia,Indonesia,Dienstleistungen des Verlagswesens,10604
Import,2023,Asia,Indonesia,Verschiedene (weitere) Güterkategorien,837868
Import,2023,Asia,Iran,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,190174
Import,2023,Asia,Iran,Nahrungs- und Futtermittel,1465673
Import,2023,Asia,Iran,Textilien,1122003
Import,2023,Asia,Iran,Verschiedene (weitere) Güterkategorien,1150790
Import,2023,Asia,Israel,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,2952784
Import,2023,Asia,Israel,Nahrungs- und Futtermittel,1493937
Import,2023,Asia,Israel,Getränke,464646
Import,2023,Asia,Israel,Textilien,343618
Import,2023,Asia,Israel,Bekleidung,141351
Import,2023,Asia,Israel,Leder und Lederwaren,118461
Import,2023,Asia,Israel,"Papier, Pappe und Waren daraus",62993
Import,2023,Asia,Israel,Chemische Erzeugnisse,5045338
Import,2023,Asia,Israel,Pharmazeutische Erzeugnisse,273284
Import,2023,Asia,Israel,Gummi- und Kunststoffwaren,1702150
Import,2023,Asia,Israel,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",19673
Import,2023,Asia,Israel,Metalle,42139
Import,2023,Asia,Israel,Metallerzeugnisse,521953
Import,2023,Asia,Israel,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",15907431
Import,2023,Asia,Israel,Elektrische Ausrüstungen,3842249
Import,2023,Asia,Israel,Maschinen,3129512
Import,2023,Asia,Israel,Kraftwagen und Kraftwagenteile,19180
Import,2023,Asia,Israel,Sonstige Fahrzeuge,4290502
Import,2023,Asia,Israel,Möbel,101045
Import,2023,Asia,Israel,"Waren, a.n.g.",9501530
Import,2023,Asia,Israel,Dienstleistungen des Verlagswesens,515167
Import,2023,Asia,Israel,Verschiedene (weitere) Güterkategorien,439614
Import,2023,Asia,Japan,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,158363
Import,2023,Asia,Japan,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,283683
Import,2023,Asia,Japan,Nahrungs- und Futtermittel,4497154
Import,2023,Asia,Japan,Getränke,1251352
Import,2023,Asia,Japan,Textilien,1219891
Import,2023,Asia,Japan,Bekleidung,2106910
Import,2023,Asia,Japan,Leder und Lederwaren,570440
Import,2023,Asia,Japan,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,129691
Import,2023,Asia,Japan,"Papier, Pappe und Waren daraus",1584986
Import,2023,Asia,Japan,Kokereierzeugnisse und Mineralölerzeugnisse,94365
Import,2023,Asia,Japan,Chemische Erzeugnisse,45273631
Import,2023,Asia,Japan,Pharmazeutische Erzeugnisse,11243153
Import,2023,Asia,Japan,Gummi- und Kunststoffwaren,9431119
Import,2023,Asia,Japan,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",2566908
Import,2023,Asia,Japan,Metalle,389481322
Import,2023,Asia,Japan,Metallerzeugnisse,6988243
Import,2023,Asia,Japan,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",159659552
Import,2023,Asia,Japan,Elektrische Ausrüstungen,29071903
Import,2023,Asia,Japan,Maschinen,133786797
Import,2023,Asia,Japan,Kraftwagen und Kraftwagenteile,67803682
Import,2023,Asia,Japan,Sonstige Fahrzeuge,7849666
Import,2023,Asia,Japan,Möbel,200041
Import,2023,Asia,Japan,"Waren, a.n.g.",25147030
Import,2023,Asia,Japan,Dienstleistungen des Verlagswesens,773646
Import,2023,Asia,Japan,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1162714
Import,2023,Asia,Japan,"Kreative, künstlerische und unterhaltende Dienstleistungen",204849
Import,2023,Asia,Japan,Verschiedene (weitere) Güterkategorien,236077
Import,2023,Asia,Jordan,Bekleidung,2290036
Import,2023,Asia,Jordan,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",398328
Import,2023,Asia,Jordan,Verschiedene (weitere) Güterkategorien,202238
Import,2023,Asia,Cambodia,Textilien,138085
Import,2023,Asia,Cambodia,Bekleidung,44190177
Import,2023,Asia,Cambodia,Leder und Lederwaren,6793393
Import,2023,Asia,Cambodia,Gummi- und Kunststoffwaren,49411
Import,2023,Asia,Cambodia,Metallerzeugnisse,4226
Import,2023,Asia,Cambodia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",20318
Import,2023,Asia,Cambodia,Elektrische Ausrüstungen,74565
Import,2023,Asia,Cambodia,"Waren, a.n.g.",249980
Import,2023,Asia,Cambodia,Verschiedene (weitere) Güterkategorien,1179901
Import,2023,Asia,Kazakhstan,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,360662
Import,2023,Asia,Qatar,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",452511
Import,2023,Asia,Qatar,Verschiedene (weitere) Güterkategorien,2671132
Import,2023,Asia,Kyrgyzstan,Verschiedene (weitere) Güterkategorien,762065438
Import,2023,Asia,South Korea,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,29826
Import,2023,Asia,South Korea,Nahrungs- und Futtermittel,6869548
Import,2023,Asia,South Korea,Getränke,378808
Import,2023,Asia,South Korea,Textilien,1179118
Import,2023,Asia,South Korea,Bekleidung,835786
Import,2023,Asia,South Korea,Leder und Lederwaren,1645736
Import,2023,Asia,South Korea,"Papier, Pappe und Waren daraus",192888
Import,2023,Asia,South Korea,Kokereierzeugnisse und Mineralölerzeugnisse,622743
Import,2023,Asia,South Korea,Chemische Erzeugnisse,12493026
Import,2023,Asia,South Korea,Pharmazeutische Erzeugnisse,20273608
Import,2023,Asia,South Korea,Gummi- und Kunststoffwaren,27122987
Import,2023,Asia,South Korea,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1780286
Import,2023,Asia,South Korea,Metalle,1098199
Import,2023,Asia,South Korea,Metallerzeugnisse,3784308
Import,2023,Asia,South Korea,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",72748609
Import,2023,Asia,South Korea,Elektrische Ausrüstungen,8037107
Import,2023,Asia,South Korea,Maschinen,33725730
Import,2023,Asia,South Korea,Kraftwagen und Kraftwagenteile,190816743
