exporte_und_importe_pro_region_und_guterkategorie,x2,x3,x4,x5,x6,x7,x8,x9
Bundesamt für Zoll- und Grenzsicherheit BAZG,NA,NA,NA,NA,NA,NA,NA,NA
"Total 1: OHNE Edelmetalle, Edel- und Schmucksteine, Kunstgegenstände und Antiquitäten. Total 2: MIT Edelmetallen, Edel- und Schmucksteinen, Kunstgegenständen und Antiquitäten. Einige Güterkategorien sind aus Gründen des Datenschutzes zusammengefasst.",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
vk,jahr,continent_desc,region,cpa_section,cpa2,cpa2_desc,tot1_chf,tot2_chf
EXP,2022,Europa,EU27,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1786866002,1786866002
EXP,2022,Europa,EU27,C,27,Elektrische Ausrüstungen,918924913,918924913
EXP,2022,Europa,EU27,C,28,Maschinen,1351760666,1351760666
EXP,2022,Europa,EU27,C,29,Kraftwagen und Kraftwagenteile,205172033,205172033
EXP,2022,Europa,EU27,C,30,Sonstige Fahrzeuge,365862196,365862196
EXP,2022,Europa,EU27,C,31,Möbel,39590641,39590641
EXP,2022,Europa,EU27,C,32,"Waren, a.n.g.",901146109,956605804
EXP,2022,Europa,EU27,D,35,Energie und Dienstleistungen der Energieversorgung,86301786,86301786
EXP,2022,Europa,EU27,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",306785452,322306204
EXP,2022,Europa,EU27,J,58,Dienstleistungen des Verlagswesens,20241481,20241481
EXP,2022,Europa,EU27,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",2338889,2338889
EXP,2022,Europa,EU27,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,79286609
EXP,2022,Europa,EU27,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,31386973
EXP,2022,Europa,EU27,NA,NA,Verschiedene (weitere) Güterkategorien,17516,17516
EXP,2022,Europa,Übriges Europa,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,87483,87483
EXP,2022,Europa,Übriges Europa,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,18224,18224
EXP,2022,Europa,Übriges Europa,C,10,Nahrungs- und Futtermittel,56213027,56213027
EXP,2022,Europa,Übriges Europa,C,11,Getränke,3927494,3927494
EXP,2022,Europa,Übriges Europa,C,13,Textilien,3773304,3773304
EXP,2022,Europa,Übriges Europa,C,14,Bekleidung,4611474,4611474
EXP,2022,Europa,Übriges Europa,C,15,Leder und Lederwaren,1402953,1402953
EXP,2022,Europa,Übriges Europa,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,334942,334942
EXP,2022,Europa,Übriges Europa,C,17,"Papier, Pappe und Waren daraus",1209178,1209178
EXP,2022,Europa,Übriges Europa,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,22028060,22028060
EXP,2022,Europa,Übriges Europa,C,20,Chemische Erzeugnisse,124730445,124732869
EXP,2022,Europa,Übriges Europa,C,21,Pharmazeutische Erzeugnisse,11875929,11875929
EXP,2022,Europa,Übriges Europa,C,22,Gummi- und Kunststoffwaren,24976113,24976113
EXP,2022,Europa,Übriges Europa,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",3183035,3183035
EXP,2022,Europa,Übriges Europa,C,24,Metalle,4015391,2639608596
EXP,2022,Europa,Übriges Europa,C,25,Metallerzeugnisse,22109056,22109056
EXP,2022,Europa,Übriges Europa,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",191847914,191847914
EXP,2022,Europa,Übriges Europa,C,27,Elektrische Ausrüstungen,100970890,100970890
EXP,2022,Europa,Übriges Europa,C,28,Maschinen,145096152,145096152
EXP,2022,Europa,Übriges Europa,C,29,Kraftwagen und Kraftwagenteile,14887279,14887279
EXP,2022,Europa,Übriges Europa,C,30,Sonstige Fahrzeuge,20946499,20946499
EXP,2022,Europa,Übriges Europa,C,31,Möbel,1301130,1301130
EXP,2022,Europa,Übriges Europa,C,32,"Waren, a.n.g.",37637705,52907555
EXP,2022,Europa,Übriges Europa,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",1658141,5586986
EXP,2022,Europa,Übriges Europa,J,58,Dienstleistungen des Verlagswesens,1071432,1071432
EXP,2022,Europa,Übriges Europa,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",82087,82087
EXP,2022,Europa,Übriges Europa,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,34011106
EXP,2022,Europa,Übriges Europa,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,59977255
EXP,2022,Europa,Übriges Europa,NA,NA,Verschiedene (weitere) Güterkategorien,121143,121143
EXP,2022,Ozeanien,Ozeanien,C,10,Nahrungs- und Futtermittel,26216497,26216497
EXP,2022,Ozeanien,Ozeanien,C,13,Textilien,153625,153625
EXP,2022,Ozeanien,Ozeanien,C,14,Bekleidung,616968,616968
EXP,2022,Ozeanien,Ozeanien,C,15,Leder und Lederwaren,533084,533084
EXP,2022,Ozeanien,Ozeanien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,6653,6653
EXP,2022,Ozeanien,Ozeanien,C,17,"Papier, Pappe und Waren daraus",34202,34202
EXP,2022,Ozeanien,Ozeanien,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,34208,34208
EXP,2022,Ozeanien,Ozeanien,C,20,Chemische Erzeugnisse,5363383,5363383
EXP,2022,Ozeanien,Ozeanien,C,21,Pharmazeutische Erzeugnisse,928390,928390
EXP,2022,Ozeanien,Ozeanien,C,22,Gummi- und Kunststoffwaren,1444116,1444116
EXP,2022,Ozeanien,Ozeanien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",118198,118198
EXP,2022,Ozeanien,Ozeanien,C,24,Metalle,148342,6586278
EXP,2022,Ozeanien,Ozeanien,C,25,Metallerzeugnisse,6258065,6258065
EXP,2022,Ozeanien,Ozeanien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",32860282,32860282
EXP,2022,Ozeanien,Ozeanien,C,27,Elektrische Ausrüstungen,16079482,16079482
EXP,2022,Ozeanien,Ozeanien,C,28,Maschinen,20755353,20755353
EXP,2022,Ozeanien,Ozeanien,C,29,Kraftwagen und Kraftwagenteile,186548,186548
EXP,2022,Ozeanien,Ozeanien,C,30,Sonstige Fahrzeuge,9327218,9327218
EXP,2022,Ozeanien,Ozeanien,C,31,Möbel,168273,168273
EXP,2022,Ozeanien,Ozeanien,C,32,"Waren, a.n.g.",22298136,22563486
EXP,2022,Ozeanien,Ozeanien,J,58,Dienstleistungen des Verlagswesens,36389,36389
EXP,2022,Ozeanien,Ozeanien,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,232055
EXP,2022,Ozeanien,Ozeanien,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,1712853
EXP,2022,Ozeanien,Ozeanien,NA,NA,Verschiedene (weitere) Güterkategorien,36122,36122
EXP,2023,Afrika,Afrika,C,10,Nahrungs- und Futtermittel,6559849,6559849
EXP,2023,Afrika,Afrika,C,13,Textilien,687266,687266
EXP,2023,Afrika,Afrika,C,14,Bekleidung,74712,74712
EXP,2023,Afrika,Afrika,C,15,Leder und Lederwaren,112989,112989
EXP,2023,Afrika,Afrika,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,6567,6567
EXP,2023,Afrika,Afrika,C,17,"Papier, Pappe und Waren daraus",296633,296633
EXP,2023,Afrika,Afrika,C,20,Chemische Erzeugnisse,50322257,50322257
EXP,2023,Afrika,Afrika,C,21,Pharmazeutische Erzeugnisse,2064429,2064429
EXP,2023,Afrika,Afrika,C,22,Gummi- und Kunststoffwaren,1838787,1838787
EXP,2023,Afrika,Afrika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",537660,537660
EXP,2023,Afrika,Afrika,C,24,Metalle,388693,25912467
EXP,2023,Afrika,Afrika,C,25,Metallerzeugnisse,2262686,2262686
EXP,2023,Afrika,Afrika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",32251077,32251077
EXP,2023,Afrika,Afrika,C,27,Elektrische Ausrüstungen,13846888,13846888
EXP,2023,Afrika,Afrika,C,28,Maschinen,44033293,44033293
EXP,2023,Afrika,Afrika,C,29,Kraftwagen und Kraftwagenteile,9287308,9287308
EXP,2023,Afrika,Afrika,C,30,Sonstige Fahrzeuge,1429391,1429391
EXP,2023,Afrika,Afrika,C,31,Möbel,70477,70477
EXP,2023,Afrika,Afrika,C,32,"Waren, a.n.g.",1750865,1756060
EXP,2023,Afrika,Afrika,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",68935,68935
EXP,2023,Afrika,Afrika,J,58,Dienstleistungen des Verlagswesens,5840776,5840776
EXP,2023,Afrika,Afrika,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",132345,132345
EXP,2023,Afrika,Afrika,NA,NA,Verschiedene (weitere) Güterkategorien,1068848,1080913
EXP,2023,Amerika,US,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,222012,222012
EXP,2023,Amerika,US,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,4956,52156
EXP,2023,Amerika,US,C,10,Nahrungs- und Futtermittel,51414245,51414245
EXP,2023,Amerika,US,C,13,Textilien,1483402,1483402
EXP,2023,Amerika,US,C,14,Bekleidung,1610817,1610817
EXP,2023,Amerika,US,C,15,Leder und Lederwaren,2158304,2158304
EXP,2023,Amerika,US,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,226646,226646
EXP,2023,Amerika,US,C,17,"Papier, Pappe und Waren daraus",706870,706870
EXP,2023,Amerika,US,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,20642248,20642248
EXP,2023,Amerika,US,C,20,Chemische Erzeugnisse,55571367,56011980
EXP,2023,Amerika,US,C,21,Pharmazeutische Erzeugnisse,93372938,93372938
EXP,2023,Amerika,US,C,22,Gummi- und Kunststoffwaren,19995230,19995230
EXP,2023,Amerika,US,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",23489930,23489930
EXP,2023,Amerika,US,C,24,Metalle,2762034,104627034
EXP,2023,Amerika,US,C,25,Metallerzeugnisse,57386523,57386523
EXP,2023,Amerika,US,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",638042712,638042712
EXP,2023,Amerika,US,C,27,Elektrische Ausrüstungen,176507133,176507133
EXP,2023,Amerika,US,C,28,Maschinen,357933786,357933786
EXP,2023,Amerika,US,C,29,Kraftwagen und Kraftwagenteile,4921271,4921271
EXP,2023,Amerika,US,C,30,Sonstige Fahrzeuge,41884362,41884362
EXP,2023,Amerika,US,C,31,Möbel,1672704,1672704
EXP,2023,Amerika,US,C,32,"Waren, a.n.g.",407641508,457326278
EXP,2023,Amerika,US,J,58,Dienstleistungen des Verlagswesens,2524258,2524258
EXP,2023,Amerika,US,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",636771,636771
EXP,2023,Amerika,US,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,112858148
EXP,2023,Amerika,US,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,48794411
EXP,2023,Amerika,US,NA,NA,Verschiedene (weitere) Güterkategorien,4266605,4270919
EXP,2023,Amerika,Übriges Amerika,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,61169,61169
EXP,2023,Amerika,Übriges Amerika,C,10,Nahrungs- und Futtermittel,63400241,63400241
EXP,2023,Amerika,Übriges Amerika,C,13,Textilien,735341,735341
EXP,2023,Amerika,Übriges Amerika,C,14,Bekleidung,391247,391247
EXP,2023,Amerika,Übriges Amerika,C,15,Leder und Lederwaren,194878,194878
EXP,2023,Amerika,Übriges Amerika,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,17222,17222
EXP,2023,Amerika,Übriges Amerika,C,17,"Papier, Pappe und Waren daraus",95825,95825
EXP,2023,Amerika,Übriges Amerika,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,30074,30074
EXP,2023,Amerika,Übriges Amerika,C,20,Chemische Erzeugnisse,64796686,64796686
EXP,2023,Amerika,Übriges Amerika,C,21,Pharmazeutische Erzeugnisse,13584598,13584598
EXP,2023,Amerika,Übriges Amerika,C,22,Gummi- und Kunststoffwaren,9790155,9790155
EXP,2023,Amerika,Übriges Amerika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",2099945,2099945
EXP,2023,Amerika,Übriges Amerika,C,24,Metalle,324199,324806
EXP,2023,Amerika,Übriges Amerika,C,25,Metallerzeugnisse,8437636,8437636
EXP,2023,Amerika,Übriges Amerika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",56943408,56943408
EXP,2023,Amerika,Übriges Amerika,C,27,Elektrische Ausrüstungen,86279659,86279659
EXP,2023,Amerika,Übriges Amerika,C,28,Maschinen,84024257,84024257
EXP,2023,Amerika,Übriges Amerika,C,29,Kraftwagen und Kraftwagenteile,1520021,1520021
EXP,2023,Amerika,Übriges Amerika,C,30,Sonstige Fahrzeuge,9598842,9598842
EXP,2023,Amerika,Übriges Amerika,C,31,Möbel,89646,89646
EXP,2023,Amerika,Übriges Amerika,C,32,"Waren, a.n.g.",22928271,26104566
EXP,2023,Amerika,Übriges Amerika,J,58,Dienstleistungen des Verlagswesens,4917905,4917905
EXP,2023,Amerika,Übriges Amerika,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",201635,201635
EXP,2023,Amerika,Übriges Amerika,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,609426
EXP,2023,Amerika,Übriges Amerika,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,761272
EXP,2023,Amerika,Übriges Amerika,NA,NA,Verschiedene (weitere) Güterkategorien,1523236,1786953
EXP,2023,Asien,Asien,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,189500,189500
EXP,2023,Asien,Asien,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,141841,141841
EXP,2023,Asien,Asien,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,7572,10497
EXP,2023,Asien,Asien,C,10,Nahrungs- und Futtermittel,115527890,115527890
EXP,2023,Asien,Asien,C,11,Getränke,2464379,2464379
EXP,2023,Asien,Asien,C,13,Textilien,5698504,5698504
EXP,2023,Asien,Asien,C,14,Bekleidung,3092233,3092233
EXP,2023,Asien,Asien,C,15,Leder und Lederwaren,19625392,19625392
EXP,2023,Asien,Asien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,206780,206780
EXP,2023,Asien,Asien,C,17,"Papier, Pappe und Waren daraus",1175135,1175135
EXP,2023,Asien,Asien,C,18,"Druckereileistungen und Dienstleistungen der Vervielfältigung bespielter Ton-, Bild- und Datenträger",128241,128241
EXP,2023,Asien,Asien,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,12113115,12113115
EXP,2023,Asien,Asien,C,20,Chemische Erzeugnisse,264223585,264223585
EXP,2023,Asien,Asien,C,21,Pharmazeutische Erzeugnisse,23776973,23776973
EXP,2023,Asien,Asien,C,22,Gummi- und Kunststoffwaren,41531736,41531736
EXP,2023,Asien,Asien,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",17653253,17653253
EXP,2023,Asien,Asien,C,24,Metalle,9607964,7986201545
EXP,2023,Asien,Asien,C,25,Metallerzeugnisse,114947037,114947037
EXP,2023,Asien,Asien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1132343596,1132343596
EXP,2023,Asien,Asien,C,27,Elektrische Ausrüstungen,321297246,321297246
EXP,2023,Asien,Asien,C,28,Maschinen,947989168,947989168
EXP,2023,Asien,Asien,C,29,Kraftwagen und Kraftwagenteile,7939817,7939817
EXP,2023,Asien,Asien,C,30,Sonstige Fahrzeuge,11276034,11276034
EXP,2023,Asien,Asien,C,31,Möbel,781649,781649
EXP,2023,Asien,Asien,C,32,"Waren, a.n.g.",157367293,172238250
EXP,2023,Asien,Asien,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",20890810,22994132
EXP,2023,Asien,Asien,J,58,Dienstleistungen des Verlagswesens,6023663,6023663
EXP,2023,Asien,Asien,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",3267712,3267712
EXP,2023,Asien,Asien,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,17729428
EXP,2023,Asien,Asien,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,11903585
EXP,2023,Asien,Asien,NA,NA,Verschiedene (weitere) Güterkategorien,127177,159321
EXP,2023,Europa,EU27,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,13907612,13907612
EXP,2023,Europa,EU27,A,2,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,3366674,3366674
EXP,2023,Europa,EU27,A,3,Fische und Fischereierzeugnisse; Aquakulturerzeugnisse; Dienstleistungen für die Fischerei,54526,68816
EXP,2023,Europa,EU27,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,1848945,1860281
EXP,2023,Europa,EU27,C,10,Nahrungs- und Futtermittel,571260935,571260935
EXP,2023,Europa,EU27,C,11,Getränke,6818373,6818373
EXP,2023,Europa,EU27,C,13,Textilien,66735984,66735984
EXP,2023,Europa,EU27,C,14,Bekleidung,521795318,521795318
EXP,2023,Europa,EU27,C,15,Leder und Lederwaren,81597899,81597899
EXP,2023,Europa,EU27,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,14563163,14563163
EXP,2023,Europa,EU27,C,17,"Papier, Pappe und Waren daraus",13832556,13832556
EXP,2023,Europa,EU27,C,18,"Druckereileistungen und Dienstleistungen der Vervielfältigung bespielter Ton-, Bild- und Datenträger",2555664,2555664
EXP,2023,Europa,EU27,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,15863213,15863213
EXP,2023,Europa,EU27,C,20,Chemische Erzeugnisse,792515654,792789645
EXP,2023,Europa,EU27,C,21,Pharmazeutische Erzeugnisse,74872344,74872344
EXP,2023,Europa,EU27,C,22,Gummi- und Kunststoffwaren,310891881,310891881
EXP,2023,Europa,EU27,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",61654191,61654191
EXP,2023,Europa,EU27,C,24,Metalle,79424145,743528031
EXP,2023,Europa,EU27,C,25,Metallerzeugnisse,422792303,422792303
EXP,2023,Europa,EU27,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1766410028,1766410028
EXP,2023,Europa,EU27,C,27,Elektrische Ausrüstungen,930756483,930756483
EXP,2023,Europa,EU27,C,28,Maschinen,1352045516,1352045516
EXP,2023,Europa,EU27,C,29,Kraftwagen und Kraftwagenteile,219544665,219544665
EXP,2023,Europa,EU27,C,30,Sonstige Fahrzeuge,443921696,443921696
EXP,2023,Europa,EU27,C,31,Möbel,32806846,32806846
EXP,2023,Europa,EU27,C,32,"Waren, a.n.g.",847984432,897752545
EXP,2023,Europa,EU27,D,35,Energie und Dienstleistungen der Energieversorgung,47218674,47218674
EXP,2023,Europa,EU27,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",281416531,300639092
EXP,2023,Europa,EU27,J,58,Dienstleistungen des Verlagswesens,17401230,17401230
EXP,2023,Europa,EU27,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1764895,1764895
EXP,2023,Europa,EU27,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,58407770
EXP,2023,Europa,EU27,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,19346028
EXP,2023,Europa,EU27,NA,NA,Verschiedene (weitere) Güterkategorien,39053,39053
EXP,2023,Europa,Übriges Europa,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,193801,193801
EXP,2023,Europa,Übriges Europa,B,8,Steine und Erden; sonstige Bergbauerzeugnisse,99399,99399
EXP,2023,Europa,Übriges Europa,C,10,Nahrungs- und Futtermittel,76358548,76358548
EXP,2023,Europa,Übriges Europa,C,11,Getränke,2334331,2334331
EXP,2023,Europa,Übriges Europa,C,13,Textilien,3170472,3170472
EXP,2023,Europa,Übriges Europa,C,14,Bekleidung,5101860,5101860
EXP,2023,Europa,Übriges Europa,C,15,Leder und Lederwaren,1320704,1320704
EXP,2023,Europa,Übriges Europa,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,167284,167284
EXP,2023,Europa,Übriges Europa,C,17,"Papier, Pappe und Waren daraus",955030,955030
EXP,2023,Europa,Übriges Europa,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,21669600,21669600
EXP,2023,Europa,Übriges Europa,C,20,Chemische Erzeugnisse,126885583,126885583
EXP,2023,Europa,Übriges Europa,C,21,Pharmazeutische Erzeugnisse,16584477,16584477
EXP,2023,Europa,Übriges Europa,C,22,Gummi- und Kunststoffwaren,24294154,24294154
EXP,2023,Europa,Übriges Europa,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",3642774,3642774
EXP,2023,Europa,Übriges Europa,C,24,Metalle,5316048,1946565695
EXP,2023,Europa,Übriges Europa,C,25,Metallerzeugnisse,22279143,22279143
EXP,2023,Europa,Übriges Europa,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",171135134,171135134
EXP,2023,Europa,Übriges Europa,C,27,Elektrische Ausrüstungen,99726056,99726056
EXP,2023,Europa,Übriges Europa,C,28,Maschinen,182829813,182829813
EXP,2023,Europa,Übriges Europa,C,29,Kraftwagen und Kraftwagenteile,19378650,19378650
EXP,2023,Europa,Übriges Europa,C,30,Sonstige Fahrzeuge,15874248,15874248
EXP,2023,Europa,Übriges Europa,C,31,Möbel,1010603,1010603
EXP,2023,Europa,Übriges Europa,C,32,"Waren, a.n.g.",43837589,50860607
EXP,2023,Europa,Übriges Europa,E,38,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",6357878,8579001
EXP,2023,Europa,Übriges Europa,J,58,Dienstleistungen des Verlagswesens,555649,555649
EXP,2023,Europa,Übriges Europa,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",234536,234536
EXP,2023,Europa,Übriges Europa,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,54021823
EXP,2023,Europa,Übriges Europa,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,27694711
EXP,2023,Europa,Übriges Europa,NA,NA,Verschiedene (weitere) Güterkategorien,172421,172421
EXP,2023,Ozeanien,Ozeanien,C,10,Nahrungs- und Futtermittel,28930749,28930749
EXP,2023,Ozeanien,Ozeanien,C,13,Textilien,153961,153961
EXP,2023,Ozeanien,Ozeanien,C,14,Bekleidung,856295,856295
EXP,2023,Ozeanien,Ozeanien,C,15,Leder und Lederwaren,633637,633637
EXP,2023,Ozeanien,Ozeanien,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,2500,2500
