exporte_und_importe_pro_land_und_guterkategorie,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
Bundesamt für Zoll- und Grenzsicherheit BAZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Total 1: OHNE Edelmetalle, Edel- und Schmucksteine, Kunstgegenstände und Antiquitäten. Total 2: MIT Edelmetallen, Edel- und Schmucksteinen, Kunstgegenständen und Antiquitäten. Einige Güterkategorien und Länder sind aus Gründen des Datenschutzes zusammengefasst. Die Sammelkategorien sind so gebildet, dass die Ländertotale korrekt sind.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vk,jahr,continent_desc,region,lnd_iso2,lnd_desc,cpa_section,cpa2,cpa2_desc,tot1_chf,tot2_chf
EXP,2018,Afrika,Afrika,GA,Gabun,NA,NA,Verschiedene (weitere) Güterkategorien,388413,388413
EXP,2018,Afrika,Afrika,GM,Gambia,C,29,Kraftwagen und Kraftwagenteile,377245,377245
EXP,2018,Afrika,Afrika,GM,Gambia,NA,NA,Verschiedene (weitere) Güterkategorien,96018,96018
EXP,2018,Afrika,Afrika,GH,Ghana,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",117114,117114
EXP,2018,Afrika,Afrika,GH,Ghana,C,27,Elektrische Ausrüstungen,31229,31229
EXP,2018,Afrika,Afrika,GH,Ghana,NA,NA,Verschiedene (weitere) Güterkategorien,1665915,1665915
EXP,2018,Afrika,Afrika,GN,Guinea,NA,NA,Verschiedene (weitere) Güterkategorien,610957,610957
EXP,2018,Afrika,Afrika,CM,Kamerun,NA,NA,Verschiedene (weitere) Güterkategorien,734694,734694
EXP,2018,Afrika,Afrika,KE,Kenia,C,20,Chemische Erzeugnisse,1048687,1048687
EXP,2018,Afrika,Afrika,KE,Kenia,C,22,Gummi- und Kunststoffwaren,10838,10838
EXP,2018,Afrika,Afrika,KE,Kenia,C,25,Metallerzeugnisse,10472,10472
EXP,2018,Afrika,Afrika,KE,Kenia,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",420132,420132
EXP,2018,Afrika,Afrika,KE,Kenia,C,27,Elektrische Ausrüstungen,93352,93352
EXP,2018,Afrika,Afrika,KE,Kenia,C,28,Maschinen,96517,96517
EXP,2018,Afrika,Afrika,KE,Kenia,NA,NA,Verschiedene (weitere) Güterkategorien,461389,461389
EXP,2018,Afrika,Afrika,CG,Kongo (Brazzaville),NA,NA,Verschiedene (weitere) Güterkategorien,330917,330917
EXP,2018,Afrika,Afrika,CD,Kongo (Kinshasa),NA,NA,Verschiedene (weitere) Güterkategorien,679880,679880
EXP,2018,Afrika,Afrika,LR,Liberia,NA,NA,Verschiedene (weitere) Güterkategorien,67283,67283
EXP,2018,Afrika,Afrika,LY,Libyen,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",225729,225729
EXP,2018,Afrika,Afrika,LY,Libyen,NA,NA,Verschiedene (weitere) Güterkategorien,12098701,12101328
EXP,2018,Afrika,Afrika,MG,Madagaskar,NA,NA,Verschiedene (weitere) Güterkategorien,166840,166840
EXP,2018,Afrika,Afrika,MW,Malawi,NA,NA,Verschiedene (weitere) Güterkategorien,24500,24500
EXP,2018,Afrika,Afrika,ML,Mali,NA,NA,Verschiedene (weitere) Güterkategorien,175277,175277
EXP,2018,Afrika,Afrika,MA,Marokko,C,13,Textilien,41135,41135
EXP,2018,Afrika,Afrika,MA,Marokko,C,17,"Papier, Pappe und Waren daraus",473,473
EXP,2018,Afrika,Afrika,MA,Marokko,C,20,Chemische Erzeugnisse,1859981,1859981
EXP,2018,Afrika,Afrika,MA,Marokko,C,22,Gummi- und Kunststoffwaren,210121,210121
EXP,2018,Afrika,Afrika,MA,Marokko,C,25,Metallerzeugnisse,193535,193535
EXP,2018,Afrika,Afrika,MA,Marokko,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2110878,2110878
EXP,2018,Afrika,Afrika,MA,Marokko,C,27,Elektrische Ausrüstungen,1673471,1673471
EXP,2018,Afrika,Afrika,MA,Marokko,C,28,Maschinen,570159,570159
EXP,2018,Afrika,Afrika,MA,Marokko,C,32,"Waren, a.n.g.",576972,576972
EXP,2018,Afrika,Afrika,MA,Marokko,J,58,Dienstleistungen des Verlagswesens,64703,64703
EXP,2018,Afrika,Afrika,MA,Marokko,NA,NA,Verschiedene (weitere) Güterkategorien,1740220,1740220
EXP,2018,Afrika,Afrika,MR,Mauretanien,NA,NA,Verschiedene (weitere) Güterkategorien,526779,526779
EXP,2018,Afrika,Afrika,MU,Mauritius,C,20,Chemische Erzeugnisse,435647,435647
EXP,2018,Afrika,Afrika,MU,Mauritius,C,22,Gummi- und Kunststoffwaren,15043,15043
EXP,2018,Afrika,Afrika,MU,Mauritius,C,25,Metallerzeugnisse,24877,24877
EXP,2018,Afrika,Afrika,MU,Mauritius,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",118701,118701
EXP,2018,Afrika,Afrika,MU,Mauritius,C,27,Elektrische Ausrüstungen,103584,103584
EXP,2018,Afrika,Afrika,MU,Mauritius,C,28,Maschinen,1182765,1182765
EXP,2018,Afrika,Afrika,MU,Mauritius,NA,NA,Verschiedene (weitere) Güterkategorien,563390,563390
EXP,2018,Afrika,Afrika,MZ,Mosambik,NA,NA,Verschiedene (weitere) Güterkategorien,4683958,4683958
EXP,2018,Afrika,Afrika,NA,Namibia,NA,NA,Verschiedene (weitere) Güterkategorien,409895,409895
EXP,2018,Afrika,Afrika,NE,Niger,NA,NA,Verschiedene (weitere) Güterkategorien,6870983,6870983
EXP,2018,Afrika,Afrika,NG,Nigeria,C,20,Chemische Erzeugnisse,2638640,2638640
EXP,2018,Afrika,Afrika,NG,Nigeria,C,22,Gummi- und Kunststoffwaren,5212,5212
EXP,2018,Afrika,Afrika,NG,Nigeria,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",12209,12209
EXP,2018,Afrika,Afrika,NG,Nigeria,C,25,Metallerzeugnisse,133138,133138
EXP,2018,Afrika,Afrika,NG,Nigeria,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",300358,300358
EXP,2018,Afrika,Afrika,NG,Nigeria,C,27,Elektrische Ausrüstungen,225371,225371
EXP,2018,Afrika,Afrika,NG,Nigeria,C,28,Maschinen,9410883,9410883
EXP,2018,Afrika,Afrika,NG,Nigeria,C,29,Kraftwagen und Kraftwagenteile,2403647,2403647
EXP,2018,Afrika,Afrika,NG,Nigeria,C,32,"Waren, a.n.g.",64526,64526
EXP,2018,Afrika,Afrika,NG,Nigeria,J,58,Dienstleistungen des Verlagswesens,1911,1911
EXP,2018,Afrika,Afrika,NG,Nigeria,NA,NA,Verschiedene (weitere) Güterkategorien,301500,301500
EXP,2018,Afrika,Afrika,RE,Reunion,NA,NA,Verschiedene (weitere) Güterkategorien,409901,409901
EXP,2018,Afrika,Afrika,RW,Ruanda,NA,NA,Verschiedene (weitere) Güterkategorien,436234,436234
EXP,2018,Afrika,Afrika,ZM,Sambia,NA,NA,Verschiedene (weitere) Güterkategorien,239376,239376
EXP,2018,Afrika,Afrika,SN,Senegal,NA,NA,Verschiedene (weitere) Güterkategorien,1816641,1821824
EXP,2018,Afrika,Afrika,SC,Seychellen,NA,NA,Verschiedene (weitere) Güterkategorien,173651,173651
EXP,2018,Afrika,Afrika,SL,Sierra Leone,NA,NA,Verschiedene (weitere) Güterkategorien,257018,257018
EXP,2018,Afrika,Afrika,ZW,Simbabwe,NA,NA,Verschiedene (weitere) Güterkategorien,300401,300401
EXP,2018,Afrika,Afrika,SD,Sudan,NA,NA,Verschiedene (weitere) Güterkategorien,1115907,1115907
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,10,Nahrungs- und Futtermittel,3495627,3495627
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,13,Textilien,41696,41696
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,14,Bekleidung,14494,14494
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,15,Leder und Lederwaren,7877,7877
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,17,"Papier, Pappe und Waren daraus",43816,43816
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,20,Chemische Erzeugnisse,17868828,17868828
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,21,Pharmazeutische Erzeugnisse,26865,26865
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,22,Gummi- und Kunststoffwaren,494401,494401
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",74010,74010
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,24,Metalle,64330,64330
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,25,Metallerzeugnisse,602901,602901
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",9711384,9711384
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,27,Elektrische Ausrüstungen,3871564,3871564
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,28,Maschinen,10608222,10608222
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,30,Sonstige Fahrzeuge,5269734,5269734
EXP,2018,Afrika,Afrika,ZA,Südafrika,C,32,"Waren, a.n.g.",4962163,4962163
EXP,2018,Afrika,Afrika,ZA,Südafrika,J,58,Dienstleistungen des Verlagswesens,16149,16149
EXP,2018,Afrika,Afrika,ZA,Südafrika,NA,NA,Verschiedene (weitere) Güterkategorien,1454604,1563361
EXP,2018,Afrika,Afrika,TZ,Tansania,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",224438,224438
EXP,2018,Afrika,Afrika,TZ,Tansania,NA,NA,Verschiedene (weitere) Güterkategorien,974788,974788
EXP,2018,Afrika,Afrika,TG,Togo,C,29,Kraftwagen und Kraftwagenteile,5200460,5200460
EXP,2018,Afrika,Afrika,TG,Togo,NA,NA,Verschiedene (weitere) Güterkategorien,822670,822670
EXP,2018,Afrika,Afrika,TN,Tunesien,C,13,Textilien,2295428,2295428
EXP,2018,Afrika,Afrika,TN,Tunesien,C,20,Chemische Erzeugnisse,2876285,2876285
EXP,2018,Afrika,Afrika,TN,Tunesien,C,22,Gummi- und Kunststoffwaren,1334925,1334925
EXP,2018,Afrika,Afrika,TN,Tunesien,C,25,Metallerzeugnisse,266035,266035
EXP,2018,Afrika,Afrika,TN,Tunesien,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1802490,1802490
EXP,2018,Afrika,Afrika,TN,Tunesien,C,27,Elektrische Ausrüstungen,3155601,3155601
EXP,2018,Afrika,Afrika,TN,Tunesien,C,28,Maschinen,785022,785022
EXP,2018,Afrika,Afrika,TN,Tunesien,J,58,Dienstleistungen des Verlagswesens,33135,33135
EXP,2018,Afrika,Afrika,TN,Tunesien,NA,NA,Verschiedene (weitere) Güterkategorien,1743322,17462090
EXP,2018,Afrika,Afrika,UG,Uganda,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",308277,308277
EXP,2018,Afrika,Afrika,UG,Uganda,NA,NA,Verschiedene (weitere) Güterkategorien,344134,344134
EXP,2018,Afrika,Afrika,NA,Weitere Länder in Afrika,NA,NA,Verschiedene (weitere) Güterkategorien,1222157,1222157
EXP,2018,Afrika,Afrika,EG,Ägypten,C,13,Textilien,31868,31868
EXP,2018,Afrika,Afrika,EG,Ägypten,C,17,"Papier, Pappe und Waren daraus",11719,11719
EXP,2018,Afrika,Afrika,EG,Ägypten,C,20,Chemische Erzeugnisse,9590934,9590934
EXP,2018,Afrika,Afrika,EG,Ägypten,C,22,Gummi- und Kunststoffwaren,470316,470316
EXP,2018,Afrika,Afrika,EG,Ägypten,C,24,Metalle,49915,49924
EXP,2018,Afrika,Afrika,EG,Ägypten,C,25,Metallerzeugnisse,382305,382305
EXP,2018,Afrika,Afrika,EG,Ägypten,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",3555552,3555552
EXP,2018,Afrika,Afrika,EG,Ägypten,C,27,Elektrische Ausrüstungen,3224574,3224574
EXP,2018,Afrika,Afrika,EG,Ägypten,C,28,Maschinen,10233553,10233553
EXP,2018,Afrika,Afrika,EG,Ägypten,C,32,"Waren, a.n.g.",706051,706051
EXP,2018,Afrika,Afrika,EG,Ägypten,J,58,Dienstleistungen des Verlagswesens,1404,1404
EXP,2018,Afrika,Afrika,EG,Ägypten,NA,NA,Verschiedene (weitere) Güterkategorien,1664772,1667063
EXP,2018,Afrika,Afrika,ET,Äthiopien,NA,NA,Verschiedene (weitere) Güterkategorien,829692,829727
EXP,2018,Amerika,US,US,Vereinigte Staaten,A,1,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,83314,83314
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,10,Nahrungs- und Futtermittel,44717976,44717976
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,11,Getränke,613266,613266
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,13,Textilien,2331960,2331960
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,14,Bekleidung,1336748,1336748
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,15,Leder und Lederwaren,2667967,2667967
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,16,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,181495,181495
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,17,"Papier, Pappe und Waren daraus",657513,657513
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,19,Kokereierzeugnisse und Mineralölerzeugnisse,3845056,3845056
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,20,Chemische Erzeugnisse,69776976,70091877
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,21,Pharmazeutische Erzeugnisse,33508045,33508045
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,22,Gummi- und Kunststoffwaren,17146396,17146396
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,23,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",14682424,14682424
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,24,Metalle,2406847,101961049
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,25,Metallerzeugnisse,35284279,35284279
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,26,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",347982283,347982283
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,27,Elektrische Ausrüstungen,123634801,123634801
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,28,Maschinen,319626686,319626686
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,29,Kraftwagen und Kraftwagenteile,6641054,6641054
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,30,Sonstige Fahrzeuge,141170602,141170602
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,31,Möbel,883524,883524
EXP,2018,Amerika,US,US,Vereinigte Staaten,C,32,"Waren, a.n.g.",695687918,735170439
EXP,2018,Amerika,US,US,Vereinigte Staaten,J,58,Dienstleistungen des Verlagswesens,2924624,2924624
EXP,2018,Amerika,US,US,Vereinigte Staaten,J,59,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",714828,714828
EXP,2018,Amerika,US,US,Vereinigte Staaten,R,90,"Kreative, künstlerische und unterhaltende Dienstleistungen",0,88954836
EXP,2018,Amerika,US,US,Vereinigte Staaten,R,91,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",0,28441662
EXP,2018,Amerika,US,US,Vereinigte Staaten,NA,NA,Verschiedene (weitere) Güterkategorien,188272,285021
EXP,2018,Amerika,Übriges Amerika,AR,Argentinien,C,13,Textilien,21534,21534
EXP,2018,Amerika,Übriges Amerika,AR,Argentinien,C,20,Chemische Erzeugnisse,4659576,4659576
