Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Export,2019,Europe,Belgium,Machinery,32830896
Export,2019,Europe,Belgium,Kraftwagen und Kraftwagenteile,4427114
Export,2019,Europe,Belgium,Sonstige Fahrzeuge,3794899
Export,2019,Europe,Belgium,Möbel,414019
Export,2019,Europe,Belgium,Other manufactured goods,21469582
Export,2019,Europe,Belgium,Dienstleistungen des Verlagswesens,885350
Export,2019,Europe,Belgium,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",13300
Export,2019,Europe,Belgium,"Kreative, künstlerische und unterhaltende Dienstleistungen",7836690
Export,2019,Europe,Belgium,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",974488
Export,2019,Europe,Belgium,Various other categories,13362952
Export,2019,Europe,Bulgaria,Food and Feed,4381608
Export,2019,Europe,Bulgaria,Textiles,2209293
Export,2019,Europe,Bulgaria,Apparel,14113
Export,2019,Europe,Bulgaria,"Papier, Pappe und Waren daraus",330038
Export,2019,Europe,Bulgaria,Chemical Products,4611616
Export,2019,Europe,Bulgaria,Rubber and Plastic,6112629
Export,2019,Europe,Bulgaria,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",454022
Export,2019,Europe,Bulgaria,Metals,1142579
Export,2019,Europe,Bulgaria,Metal Products,2807104
Export,2019,Europe,Bulgaria,Electronic and Optical Products,1980409
Export,2019,Europe,Bulgaria,Electrical Equipment,10754150
Export,2019,Europe,Bulgaria,Machinery,3791481
Export,2019,Europe,Bulgaria,Kraftwagen und Kraftwagenteile,1550469
Export,2019,Europe,Bulgaria,Sonstige Fahrzeuge,525011
Export,2019,Europe,Bulgaria,Other manufactured goods,474322
Export,2019,Europe,Bulgaria,Dienstleistungen des Verlagswesens,115185
Export,2019,Europe,Bulgaria,Various other categories,3734760
Export,2019,Europe,Germany,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,4926565
Export,2019,Europe,Germany,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,712466
Export,2019,Europe,Germany,Steine und Erden; sonstige Bergbauerzeugnisse,1015192
Export,2019,Europe,Germany,Food and Feed,228831715
Export,2019,Europe,Germany,Getränke,2174772
Export,2019,Europe,Germany,Textiles,22820455
Export,2019,Europe,Germany,Apparel,338544964
Export,2019,Europe,Germany,Leder und Lederwaren,42429748
Export,2019,Europe,Germany,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,4947711
Export,2019,Europe,Germany,"Papier, Pappe und Waren daraus",16211704
Export,2019,Europe,Germany,"Druckereileistungen und Dienstleistungen der Vervielfältigung bespielter Ton-, Bild- und Datenträger",1875891
Export,2019,Europe,Germany,Kokereierzeugnisse und Mineralölerzeugnisse,2356811
Export,2019,Europe,Germany,Chemical Products,306869264
Export,2019,Europe,Germany,Pharmaceutical Products,24283076
Export,2019,Europe,Germany,Rubber and Plastic,145983991
Export,2019,Europe,Germany,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",33442658
Export,2019,Europe,Germany,Metals,222737818
Export,2019,Europe,Germany,Metal Products,235109363
Export,2019,Europe,Germany,Electronic and Optical Products,630110977
Export,2019,Europe,Germany,Electrical Equipment,336183090
Export,2019,Europe,Germany,Machinery,532933581
Export,2019,Europe,Germany,Kraftwagen und Kraftwagenteile,124289299
Export,2019,Europe,Germany,Sonstige Fahrzeuge,165991838
Export,2019,Europe,Germany,Möbel,16827411
Export,2019,Europe,Germany,Other manufactured goods,276357778
Export,2019,Europe,Germany,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",114519035
Export,2019,Europe,Germany,Dienstleistungen des Verlagswesens,240218737
Export,2019,Europe,Germany,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",2753263
Export,2019,Europe,Germany,"Kreative, künstlerische und unterhaltende Dienstleistungen",67876220
Export,2019,Europe,Germany,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",8580540
Export,2019,Europe,Germany,Various other categories,13397175
Export,2019,Europe,Denmark,Food and Feed,2061552
Export,2019,Europe,Denmark,Getränke,137817
Export,2019,Europe,Denmark,Textiles,567420
Export,2019,Europe,Denmark,Apparel,817138
Export,2019,Europe,Denmark,Leder und Lederwaren,46742
Export,2019,Europe,Denmark,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,15725
Export,2019,Europe,Denmark,"Papier, Pappe und Waren daraus",78110
Export,2019,Europe,Denmark,Chemical Products,3781820
Export,2019,Europe,Denmark,Pharmaceutical Products,539440
Export,2019,Europe,Denmark,Rubber and Plastic,2540450
Export,2019,Europe,Denmark,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",348246
Export,2019,Europe,Denmark,Metals,1217249
Export,2019,Europe,Denmark,Metal Products,4006736
Export,2019,Europe,Denmark,Electronic and Optical Products,24001628
Export,2019,Europe,Denmark,Electrical Equipment,12291980
Export,2019,Europe,Denmark,Machinery,27277613
Export,2019,Europe,Denmark,Kraftwagen und Kraftwagenteile,718496
Export,2019,Europe,Denmark,Sonstige Fahrzeuge,908384
Export,2019,Europe,Denmark,Möbel,277668
Export,2019,Europe,Denmark,Other manufactured goods,1445375
Export,2019,Europe,Denmark,Dienstleistungen des Verlagswesens,308897
Export,2019,Europe,Denmark,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",188600
Export,2019,Europe,Denmark,Various other categories,319835
Export,2019,Europe,Estonia,Chemical Products,875771
Export,2019,Europe,Estonia,Rubber and Plastic,98183
Export,2019,Europe,Estonia,Metal Products,1391684
Export,2019,Europe,Estonia,Electronic and Optical Products,2987897
Export,2019,Europe,Estonia,Electrical Equipment,3624780
Export,2019,Europe,Estonia,Machinery,8333967
Export,2019,Europe,Estonia,Other manufactured goods,3656721
Export,2019,Europe,Estonia,Dienstleistungen des Verlagswesens,1995
Export,2019,Europe,Estonia,Various other categories,980186
Export,2019,Europe,Finland,Food and Feed,5602776
Export,2019,Europe,Finland,Textiles,362266
Export,2019,Europe,Finland,Apparel,638008
Export,2019,Europe,Finland,Leder und Lederwaren,58509
Export,2019,Europe,Finland,"Papier, Pappe und Waren daraus",22008
Export,2019,Europe,Finland,Chemical Products,3731054
Export,2019,Europe,Finland,Rubber and Plastic,924569
Export,2019,Europe,Finland,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",421729
Export,2019,Europe,Finland,Metals,7610217
Export,2019,Europe,Finland,Metal Products,1271094
Export,2019,Europe,Finland,Electronic and Optical Products,10256299
Export,2019,Europe,Finland,Electrical Equipment,14629114
Export,2019,Europe,Finland,Machinery,18997072
Export,2019,Europe,Finland,Kraftwagen und Kraftwagenteile,1978577
Export,2019,Europe,Finland,Sonstige Fahrzeuge,2495747
Export,2019,Europe,Finland,Other manufactured goods,1501205
Export,2019,Europe,Finland,Dienstleistungen des Verlagswesens,77943
Export,2019,Europe,Finland,Various other categories,5006304
Export,2019,Europe,France,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,892435
Export,2019,Europe,France,Steine und Erden; sonstige Bergbauerzeugnisse,419130
Export,2019,Europe,France,Food and Feed,51397951
Export,2019,Europe,France,Getränke,1113017
Export,2019,Europe,France,Textiles,8508622
Export,2019,Europe,France,Apparel,4634991
Export,2019,Europe,France,Leder und Lederwaren,4290552
Export,2019,Europe,France,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,429573
Export,2019,Europe,France,"Papier, Pappe und Waren daraus",2363890
Export,2019,Europe,France,Kokereierzeugnisse und Mineralölerzeugnisse,2756819
Export,2019,Europe,France,Chemical Products,76853325
Export,2019,Europe,France,Pharmaceutical Products,16637475
Export,2019,Europe,France,Rubber and Plastic,33122952
Export,2019,Europe,France,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",5719169
Export,2019,Europe,France,Metal Products,24266156
Export,2019,Europe,France,Electronic and Optical Products,84741660
Export,2019,Europe,France,Electrical Equipment,85009135
Export,2019,Europe,France,Machinery,164435115
Export,2019,Europe,France,Kraftwagen und Kraftwagenteile,26004991
Export,2019,Europe,France,Sonstige Fahrzeuge,14080858
Export,2019,Europe,France,Möbel,15952413
Export,2019,Europe,France,Other manufactured goods,32287799
Export,2019,Europe,France,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",3006828
Export,2019,Europe,France,Dienstleistungen des Verlagswesens,637132
Export,2019,Europe,France,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",149677
Export,2019,Europe,France,"Kreative, künstlerische und unterhaltende Dienstleistungen",7730133
Export,2019,Europe,France,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",3053768
Export,2019,Europe,France,Various other categories,7343517
Export,2019,Europe,Greece,Food and Feed,1920993
Export,2019,Europe,Greece,Textiles,90699
Export,2019,Europe,Greece,Apparel,39092
Export,2019,Europe,Greece,Leder und Lederwaren,25045
Export,2019,Europe,Greece,"Papier, Pappe und Waren daraus",13329
Export,2019,Europe,Greece,Chemical Products,6136059
Export,2019,Europe,Greece,Pharmaceutical Products,38629
Export,2019,Europe,Greece,Rubber and Plastic,230781
Export,2019,Europe,Greece,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",43484
Export,2019,Europe,Greece,Metals,10862
Export,2019,Europe,Greece,Metal Products,364627
Export,2019,Europe,Greece,Electronic and Optical Products,3794260
Export,2019,Europe,Greece,Electrical Equipment,1282353
Export,2019,Europe,Greece,Machinery,3511485
Export,2019,Europe,Greece,Sonstige Fahrzeuge,108957
Export,2019,Europe,Greece,Möbel,106932
Export,2019,Europe,Greece,Other manufactured goods,449578
Export,2019,Europe,Greece,Dienstleistungen des Verlagswesens,9311
Export,2019,Europe,Greece,Various other categories,489434
Export,2019,Europe,Ireland,Food and Feed,802664
Export,2019,Europe,Ireland,Chemical Products,10539617
Export,2019,Europe,Ireland,Pharmaceutical Products,1122749
Export,2019,Europe,Ireland,Rubber and Plastic,1036172
Export,2019,Europe,Ireland,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",13029
Export,2019,Europe,Ireland,Metals,685763
Export,2019,Europe,Ireland,Metal Products,1284648
Export,2019,Europe,Ireland,Electronic and Optical Products,9475707
Export,2019,Europe,Ireland,Electrical Equipment,2041661
Export,2019,Europe,Ireland,Machinery,6863418
Export,2019,Europe,Ireland,Sonstige Fahrzeuge,51316791
Export,2019,Europe,Ireland,Other manufactured goods,6516163
Export,2019,Europe,Ireland,Dienstleistungen des Verlagswesens,5743
Export,2019,Europe,Ireland,Various other categories,8388694
Export,2019,Europe,Italy,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,91950
Export,2019,Europe,Italy,Steine und Erden; sonstige Bergbauerzeugnisse,33071
Export,2019,Europe,Italy,Food and Feed,58027428
Export,2019,Europe,Italy,Getränke,286722
Export,2019,Europe,Italy,Textiles,4707461
Export,2019,Europe,Italy,Apparel,13274353
Export,2019,Europe,Italy,Leder und Lederwaren,5860386
Export,2019,Europe,Italy,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,5070209
Export,2019,Europe,Italy,"Papier, Pappe und Waren daraus",404836
Export,2019,Europe,Italy,Kokereierzeugnisse und Mineralölerzeugnisse,157404
Export,2019,Europe,Italy,Chemical Products,51790721
Export,2019,Europe,Italy,Pharmaceutical Products,1525080
Export,2019,Europe,Italy,Rubber and Plastic,22112901
Export,2019,Europe,Italy,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",7438692
Export,2019,Europe,Italy,Metals,71157192
Export,2019,Europe,Italy,Metal Products,17810586
Export,2019,Europe,Italy,Electronic and Optical Products,94728211
Export,2019,Europe,Italy,Electrical Equipment,51494706
Export,2019,Europe,Italy,Machinery,120009756
Export,2019,Europe,Italy,Kraftwagen und Kraftwagenteile,12430234
Export,2019,Europe,Italy,Sonstige Fahrzeuge,17906346
Export,2019,Europe,Italy,Möbel,1189455
Export,2019,Europe,Italy,Other manufactured goods,27470187
Export,2019,Europe,Italy,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",29142665
Export,2019,Europe,Italy,Dienstleistungen des Verlagswesens,1233004
Export,2019,Europe,Italy,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",341998
Export,2019,Europe,Italy,"Kreative, künstlerische und unterhaltende Dienstleistungen",1210908
Export,2019,Europe,Italy,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",652248
Export,2019,Europe,Italy,Various other categories,10009955
Export,2019,Europe,Croatia,Food and Feed,2530540
Export,2019,Europe,Croatia,Textiles,54739
Export,2019,Europe,Croatia,"Papier, Pappe und Waren daraus",16440
Export,2019,Europe,Croatia,Chemical Products,3823833
Export,2019,Europe,Croatia,Rubber and Plastic,941761
Export,2019,Europe,Croatia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",132867
Export,2019,Europe,Croatia,Metals,464527
Export,2019,Europe,Croatia,Metal Products,295574
Export,2019,Europe,Croatia,Electronic and Optical Products,2356822
Export,2019,Europe,Croatia,Electrical Equipment,801563
Export,2019,Europe,Croatia,Machinery,1205270
Export,2019,Europe,Croatia,Kraftwagen und Kraftwagenteile,1263991
Export,2019,Europe,Croatia,Other manufactured goods,719130
Export,2019,Europe,Croatia,Dienstleistungen des Verlagswesens,9380
Export,2019,Europe,Croatia,Various other categories,2749402
Export,2019,Europe,Latvia,Textiles,204329
Export,2019,Europe,Latvia,Chemical Products,2693449
Export,2019,Europe,Latvia,Rubber and Plastic,308772
Export,2019,Europe,Latvia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",17347
Export,2019,Europe,Latvia,Metals,113270
Export,2019,Europe,Latvia,Metal Products,134148
Export,2019,Europe,Latvia,Electronic and Optical Products,1790848
Export,2019,Europe,Latvia,Electrical Equipment,1996294
Export,2019,Europe,Latvia,Machinery,1543720
Export,2019,Europe,Latvia,Kraftwagen und Kraftwagenteile,339510
Export,2019,Europe,Latvia,Other manufactured goods,58048
Export,2019,Europe,Latvia,Dienstleistungen des Verlagswesens,450
Export,2019,Europe,Latvia,Various other categories,517761
Export,2019,Europe,Lithuania,Food and Feed,98927
Export,2019,Europe,Lithuania,Textiles,220843
Export,2019,Europe,Lithuania,Chemical Products,1232165
Export,2019,Europe,Lithuania,Rubber and Plastic,82434
Export,2019,Europe,Lithuania,Metals,37901
Export,2019,Europe,Lithuania,Metal Products,923782
Export,2019,Europe,Lithuania,Electronic and Optical Products,2483077
Export,2019,Europe,Lithuania,Electrical Equipment,5730937
Export,2019,Europe,Lithuania,Machinery,1571148
Export,2019,Europe,Lithuania,Kraftwagen und Kraftwagenteile,328348
Export,2019,Europe,Lithuania,Other manufactured goods,451397
Export,2019,Europe,Lithuania,Dienstleistungen des Verlagswesens,4461
Export,2019,Europe,Lithuania,Various other categories,107991
Export,2019,Europe,Luxembourg,Food and Feed,966727
Export,2019,Europe,Luxembourg,Textiles,30577
Export,2019,Europe,Luxembourg,Apparel,150330
Export,2019,Europe,Luxembourg,Leder und Lederwaren,102379
Export,2019,Europe,Luxembourg,"Papier, Pappe und Waren daraus",361273
Export,2019,Europe,Luxembourg,Chemical Products,221356
Export,2019,Europe,Luxembourg,Rubber and Plastic,310550
Export,2019,Europe,Luxembourg,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",113019
Export,2019,Europe,Luxembourg,Metals,19428760
Export,2019,Europe,Luxembourg,Metal Products,916283
Export,2019,Europe,Luxembourg,Electronic and Optical Products,2776276
Export,2019,Europe,Luxembourg,Electrical Equipment,520592
Export,2019,Europe,Luxembourg,Machinery,6844245
Export,2019,Europe,Luxembourg,Kraftwagen und Kraftwagenteile,1320967
Export,2019,Europe,Luxembourg,Möbel,37574
Export,2019,Europe,Luxembourg,Other manufactured goods,3999247
Export,2019,Europe,Luxembourg,Dienstleistungen des Verlagswesens,3546
Export,2019,Europe,Luxembourg,Various other categories,1717613
Export,2019,Europe,Malta,Chemical Products,773771
Export,2019,Europe,Malta,Rubber and Plastic,218284
Export,2019,Europe,Malta,Metal Products,131810
Export,2019,Europe,Malta,Electronic and Optical Products,899139
Export,2019,Europe,Malta,Electrical Equipment,204413
Export,2019,Europe,Malta,Machinery,479147
Export,2019,Europe,Malta,Various other categories,4979962
Export,2019,Europe,Netherlands,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,430476
Export,2019,Europe,Netherlands,Food and Feed,20805336
Export,2019,Europe,Netherlands,Getränke,117074
Export,2019,Europe,Netherlands,Textiles,884084
Export,2019,Europe,Netherlands,Apparel,1038719
Export,2019,Europe,Netherlands,Leder und Lederwaren,2171813
Export,2019,Europe,Netherlands,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,147865
Export,2019,Europe,Netherlands,"Papier, Pappe und Waren daraus",794234
Export,2019,Europe,Netherlands,Kokereierzeugnisse und Mineralölerzeugnisse,2124392
Export,2019,Europe,Netherlands,Chemical Products,43347923
Export,2019,Europe,Netherlands,Pharmaceutical Products,5124563
Export,2019,Europe,Netherlands,Rubber and Plastic,15502186
Export,2019,Europe,Netherlands,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",4663947
Export,2019,Europe,Netherlands,Metals,2257007
Export,2019,Europe,Netherlands,Metal Products,10971080
Export,2019,Europe,Netherlands,Electronic and Optical Products,419755607
Export,2019,Europe,Netherlands,Electrical Equipment,47323770
Export,2019,Europe,Netherlands,Machinery,122973365
Export,2019,Europe,Netherlands,Kraftwagen und Kraftwagenteile,8485531
Export,2019,Europe,Netherlands,Sonstige Fahrzeuge,16263487
Export,2019,Europe,Netherlands,Möbel,1375596
Export,2019,Europe,Netherlands,Other manufactured goods,213603675
Export,2019,Europe,Netherlands,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",4622307
Export,2019,Europe,Netherlands,Dienstleistungen des Verlagswesens,2962928
Export,2019,Europe,Netherlands,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1652548
Export,2019,Europe,Netherlands,"Kreative, künstlerische und unterhaltende Dienstleistungen",1720773
Export,2019,Europe,Netherlands,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",253138
Export,2019,Europe,Netherlands,Various other categories,340439
Export,2019,Europe,Poland,Food and Feed,4369535
Export,2019,Europe,Poland,Textiles,845609
Export,2019,Europe,Poland,Apparel,1643251
Export,2019,Europe,Poland,Leder und Lederwaren,136846
Export,2019,Europe,Poland,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,78189
Export,2019,Europe,Poland,"Papier, Pappe und Waren daraus",186311
Export,2019,Europe,Poland,Kokereierzeugnisse und Mineralölerzeugnisse,39061
Export,2019,Europe,Poland,Chemical Products,33234082
Export,2019,Europe,Poland,Pharmaceutical Products,9300839
Export,2019,Europe,Poland,Rubber and Plastic,7600084
Export,2019,Europe,Poland,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",737784
Export,2019,Europe,Poland,Metals,3128466
Export,2019,Europe,Poland,Metal Products,9708615
Export,2019,Europe,Poland,Electronic and Optical Products,17225640
Export,2019,Europe,Poland,Electrical Equipment,63346204
Export,2019,Europe,Poland,Machinery,70552042
Export,2019,Europe,Poland,Kraftwagen und Kraftwagenteile,11919485
Export,2019,Europe,Poland,Sonstige Fahrzeuge,36051576
Export,2019,Europe,Poland,Möbel,117976
Export,2019,Europe,Poland,Other manufactured goods,5173496
Export,2019,Europe,Poland,Dienstleistungen des Verlagswesens,106892
Export,2019,Europe,Poland,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",88810
Export,2019,Europe,Poland,Various other categories,514590
Export,2019,Europe,Portugal,Food and Feed,3770958
Export,2019,Europe,Portugal,Textiles,427612
Export,2019,Europe,Portugal,Apparel,22412
Export,2019,Europe,Portugal,Leder und Lederwaren,87848
Export,2019,Europe,Portugal,"Papier, Pappe und Waren daraus",206866
Export,2019,Europe,Portugal,Chemical Products,2422997
Export,2019,Europe,Portugal,Pharmaceutical Products,1371244
Export,2019,Europe,Portugal,Rubber and Plastic,2705890
Export,2019,Europe,Portugal,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1029808
Export,2019,Europe,Portugal,Metals,225707
Export,2019,Europe,Portugal,Metal Products,995192
Export,2019,Europe,Portugal,Electronic and Optical Products,3234249
Export,2019,Europe,Portugal,Electrical Equipment,3990488
Export,2019,Europe,Portugal,Machinery,9901713
Export,2019,Europe,Portugal,Kraftwagen und Kraftwagenteile,429061
Export,2019,Europe,Portugal,Sonstige Fahrzeuge,207516
Export,2019,Europe,Portugal,Möbel,52389
Export,2019,Europe,Portugal,Other manufactured goods,4126416
Export,2019,Europe,Portugal,Dienstleistungen des Verlagswesens,99048
Export,2019,Europe,Portugal,Various other categories,598334
Export,2019,Europe,Romania,Food and Feed,2787803
Export,2019,Europe,Romania,Textiles,342732
Export,2019,Europe,Romania,Apparel,30311
Export,2019,Europe,Romania,Leder und Lederwaren,21174
Export,2019,Europe,Romania,"Papier, Pappe und Waren daraus",44171
Export,2019,Europe,Romania,Chemical Products,7198656
Export,2019,Europe,Romania,Rubber and Plastic,5366407
Export,2019,Europe,Romania,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1480298
Export,2019,Europe,Romania,Metals,1410766
Export,2019,Europe,Romania,Metal Products,3700459
Export,2019,Europe,Romania,Electronic and Optical Products,5235589
Export,2019,Europe,Romania,Electrical Equipment,7640478
Export,2019,Europe,Romania,Machinery,9195923
Export,2019,Europe,Romania,Kraftwagen und Kraftwagenteile,927818
Export,2019,Europe,Romania,Sonstige Fahrzeuge,255882
Export,2019,Europe,Romania,Möbel,81337
Export,2019,Europe,Romania,Other manufactured goods,623062
Export,2019,Europe,Romania,Dienstleistungen des Verlagswesens,28609
Export,2019,Europe,Romania,Various other categories,1232758
Export,2019,Europe,Sweden,Food and Feed,15596588
Export,2019,Europe,Sweden,Textiles,1558846
Export,2019,Europe,Sweden,Apparel,390890
Export,2019,Europe,Sweden,Leder und Lederwaren,141198
Export,2019,Europe,Sweden,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,16262
Export,2019,Europe,Sweden,"Papier, Pappe und Waren daraus",68047
Export,2019,Europe,Sweden,Chemical Products,12962206
Export,2019,Europe,Sweden,Pharmaceutical Products,1111053
Export,2019,Europe,Sweden,Rubber and Plastic,8603343
Export,2019,Europe,Sweden,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1089673
Export,2019,Europe,Sweden,Metals,731118
Export,2019,Europe,Sweden,Metal Products,6611129
Export,2019,Europe,Sweden,Electronic and Optical Products,24329371
Export,2019,Europe,Sweden,Electrical Equipment,21834395
Export,2019,Europe,Sweden,Machinery,25650641
Export,2019,Europe,Sweden,Kraftwagen und Kraftwagenteile,3030457
Export,2019,Europe,Sweden,Sonstige Fahrzeuge,1876372
Export,2019,Europe,Sweden,Möbel,81680
Export,2019,Europe,Sweden,Other manufactured goods,3587888
Export,2019,Europe,Sweden,Dienstleistungen des Verlagswesens,221032
Export,2019,Europe,Sweden,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",8686
Export,2019,Europe,Sweden,Various other categories,1290038
Export,2019,Europe,Slovakia,Food and Feed,1771796
Export,2019,Europe,Slovakia,Textiles,293964
Export,2019,Europe,Slovakia,"Papier, Pappe und Waren daraus",22642
Export,2019,Europe,Slovakia,Chemical Products,3957414
Export,2019,Europe,Slovakia,Rubber and Plastic,2320586
Export,2019,Europe,Slovakia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",698595
Export,2019,Europe,Slovakia,Metals,217878
Export,2019,Europe,Slovakia,Metal Products,1162239
Export,2019,Europe,Slovakia,Electronic and Optical Products,5624016
Export,2019,Europe,Slovakia,Electrical Equipment,3177744
Export,2019,Europe,Slovakia,Machinery,23054467
Export,2019,Europe,Slovakia,Kraftwagen und Kraftwagenteile,353654
Export,2019,Europe,Slovakia,Sonstige Fahrzeuge,3339742
Export,2019,Europe,Slovakia,Other manufactured goods,515923
Export,2019,Europe,Slovakia,Dienstleistungen des Verlagswesens,37843
Export,2019,Europe,Slovakia,Various other categories,303246
Export,2019,Europe,Slovenia,Textiles,95431
Export,2019,Europe,Slovenia,"Papier, Pappe und Waren daraus",18390
Export,2019,Europe,Slovenia,Chemical Products,2808079
Export,2019,Europe,Slovenia,Rubber and Plastic,2100916
Export,2019,Europe,Slovenia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",73652
Export,2019,Europe,Slovenia,Metals,189570
Export,2019,Europe,Slovenia,Metal Products,2565710
Export,2019,Europe,Slovenia,Electronic and Optical Products,4138500
Export,2019,Europe,Slovenia,Electrical Equipment,2069261
Export,2019,Europe,Slovenia,Machinery,4405235
Export,2019,Europe,Slovenia,Kraftwagen und Kraftwagenteile,1258818
Export,2019,Europe,Slovenia,Other manufactured goods,1049281
Export,2019,Europe,Slovenia,Dienstleistungen des Verlagswesens,39705
Export,2019,Europe,Slovenia,Various other categories,5567390
Export,2019,Europe,Spain,Food and Feed,19410193
Export,2019,Europe,Spain,Getränke,163873
Export,2019,Europe,Spain,Textiles,429464
Export,2019,Europe,Spain,Apparel,5510466
Export,2019,Europe,Spain,Leder und Lederwaren,1493479
Export,2019,Europe,Spain,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,43839
Export,2019,Europe,Spain,"Papier, Pappe und Waren daraus",54658
Export,2019,Europe,Spain,Kokereierzeugnisse und Mineralölerzeugnisse,3808979
Export,2019,Europe,Spain,Chemical Products,40442028
Export,2019,Europe,Spain,Pharmaceutical Products,989482
Export,2019,Europe,Spain,Rubber and Plastic,9433248
Export,2019,Europe,Spain,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",5104695
Export,2019,Europe,Spain,Metals,1192259
Export,2019,Europe,Spain,Metal Products,13392933
Export,2019,Europe,Spain,Electronic and Optical Products,24231674
Export,2019,Europe,Spain,Electrical Equipment,23761630
Export,2019,Europe,Spain,Machinery,27034105
Export,2019,Europe,Spain,Kraftwagen und Kraftwagenteile,1688845
Export,2019,Europe,Spain,Sonstige Fahrzeuge,9022809
Export,2019,Europe,Spain,Möbel,312044
Export,2019,Europe,Spain,Other manufactured goods,7605138
Export,2019,Europe,Spain,Dienstleistungen des Verlagswesens,298306
Export,2019,Europe,Spain,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",190700
Export,2019,Europe,Spain,"Kreative, künstlerische und unterhaltende Dienstleistungen",2514711
Export,2019,Europe,Spain,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",225145
Export,2019,Europe,Spain,Various other categories,2692273
